BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,CC_ALZHDMTA,CC_CANCER,CC_CHF,CC_CHRNKIDN,CC_COPD,CC_DEPRESSN,CC_DIABETES,CC_ISCHMCHT,CC_OSTEOPRS,CC_RA_OA,CC_STRKETIA,CC_2_OR_MORE,DUAL_STUS,BENE_COUNT_PA_EQ_12,AVE_PA_PAY_PA_EQ_12,AVE_IP_PAY_PA_EQ_12,AVE_SNF_PAY_PA_EQ_12,AVE_OTH_PAY_PA_EQ_12,AVE_IP_ADM_PA_EQ_12,AVE_SNF_DAYS_PA_EQ_12,BENE_COUNT_PB_EQ_12,AVE_PB_PAY_PB_EQ_12,AVE_CA_PAY_PB_EQ_12,AVE_OP_PAY_PB_EQ_12,AVE_OTH_PAY_PB_EQ_12,AVE_CA_VST_PB_EQ_12,AVE_OP_VST_PB_EQ_12,BENE_COUNT_PC_EQ_12,BENE_COUNT_PD_EQ_12,AVE_PDE_CST_PD_EQ_12,AVE_PDE_PD_EQ_12
1,3,0,0,0,1,1,1,0,0,0,0,0,1,1,68,20085,15945,,,1.559,,68,8678,5065,2499,1114,7.956,9.309,,67,5067,66.716
1,3,0,0,0,1,1,1,0,0,0,1,0,1,0,84,19914,16296,2721,897,1.405,5.595,83,10106,6129,2450,1527,14.747,9.289,,34,3020,47.529
1,3,0,0,0,1,1,1,0,0,0,1,0,1,1,39,13147,,,,,,39,11937,4063,2958,4916,9.897,8.564,,39,4656,76.487
1,3,0,0,0,1,1,1,0,1,0,0,0,1,0,388,19492,16846,1660,986,1.482,3.799,376,11508,6519,3584,1405,13.628,9.096,,159,3616,53.535
1,3,0,0,0,1,1,1,0,1,0,0,0,1,1,95,19628,14931,3390,1307,1.547,7.474,97,10009,5530,2846,1633,10.845,8.392,,101,5989,77.228
1,3,0,0,0,1,1,1,0,1,0,1,0,1,0,131,22102,18956,2145,1001,1.931,5.786,129,14026,7926,4330,1770,18.372,9.922,,52,3501,58.192
1,3,0,0,0,1,1,1,0,1,0,1,0,1,1,63,22099,18650,,,1.714,,64,15479,7135,4436,3908,14.063,11.375,,65,5895,86.062
1,3,0,0,0,1,1,1,1,0,0,0,0,1,0,182,16538,14206,1695,637,1.286,3.445,176,10424,5976,2805,1643,12.892,8.71,,85,6854,65.671
1,3,0,0,0,1,1,1,1,0,0,0,0,1,1,67,23956,17310,,,1.597,,69,11734,5398,4093,2243,7.406,10.435,,70,7592,94.886
1,3,0,0,0,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,30,6330,102.8
1,3,0,0,0,1,1,1,1,1,0,0,0,1,0,415,20058,16951,2187,920,1.333,4.887,408,11974,6469,3331,2174,15.52,8.466,,177,4267,59.661
1,3,0,0,0,1,1,1,1,1,0,0,0,1,1,117,21325,16256,4030,1039,1.479,13.667,114,13952,5894,4278,3780,10.974,11.877,,119,7366,101.37
1,3,0,0,0,1,1,1,1,1,0,1,0,1,0,153,22639,18032,2997,1610,1.654,7.307,152,13258,7313,3131,2814,20.112,9.928,,63,5103,71.635
1,3,0,0,0,1,1,1,1,1,0,1,0,1,1,78,21336,16067,4544,725,1.346,10.436,77,17622,7320,4342,5960,16.481,10.312,,79,8859,113.987
1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,13484,1573,1425,54,94,0.147,0.114,12833,3117,1812,1077,228,6.97,3.569,2439,7207,1943,32.382
1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1642,2018,1431,379,208,0.159,0.886,1759,2614,1310,868,436,4.919,3.68,629,2452,2388,43.321
1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,468,6980,6246,441,293,0.607,1.06,451,5129,3057,1590,482,10.559,5.543,,202,1831,34.223
1,3,0,0,1,0,0,0,0,0,0,0,1,1,1,76,14677,10363,,,0.671,,79,4648,2384,1267,997,5.456,5.025,,82,2536,52.793
1,3,0,0,1,0,0,0,0,0,0,1,0,1,0,2546,3664,3197,267,200,0.291,0.55,2521,4896,3059,1383,454,10.73,4.991,106,1187,1883,34.362
1,3,0,0,1,0,0,0,0,0,0,1,0,1,1,395,2608,1929,517,162,0.21,1.324,426,4858,2533,827,1498,8.261,4.343,,457,3101,48.661
1,3,0,0,1,0,0,0,0,0,0,1,1,1,0,86,8952,7325,,,0.733,,86,6816,4046,1934,836,12.977,5.651,,49,1963,32.592
1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,317,2376,,,,,,314,4756,2891,1463,402,9.927,4.621,,140,3052,33.036
1,3,0,0,1,0,0,0,0,0,1,0,0,1,1,66,3920,,,,,,71,4465,2470,1180,815,7.535,6.563,,76,3421,55.461
1,3,0,0,1,0,0,0,0,0,1,1,0,1,0,144,6478,4995,997,486,0.389,1.931,145,6023,4233,1409,381,12.993,5.262,,71,2522,34.789
1,3,0,0,1,0,0,0,0,0,1,1,0,1,1,39,,,,,,,41,5294,3314,1505,475,12.902,6.098,,49,7741,68.388
1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,35826,3915,3764,58,93,0.282,0.123,34822,4844,2545,2088,211,8.861,4.389,2764,17064,2304,36.605
1,3,0,0,1,0,0,0,0,1,0,0,0,1,1,3172,4100,3721,181,198,0.287,0.418,3376,4619,2162,2022,435,7.315,4.59,478,3949,2820,49.154
1,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1459,10250,9379,514,357,0.787,1.145,1430,7163,4008,2660,495,12.162,6.572,,592,2978,42.882
1,3,0,0,1,0,0,0,0,1,0,0,1,1,1,184,18623,13425,3855,1343,0.88,9.022,187,7714,3526,2490,1698,8.262,6.358,,191,2714,50.628
1,3,0,0,1,0,0,0,0,1,0,1,0,1,0,6957,6249,5713,259,277,0.472,0.54,6921,6788,3893,2390,505,12.712,5.865,209,3271,2525,41.705
1,3,0,0,1,0,0,0,0,1,0,1,0,1,1,824,5707,4549,638,520,0.339,1.448,888,7070,3945,1708,1417,11.901,4.634,35,953,3666,58.633
1,3,0,0,1,0,0,0,0,1,0,1,1,1,0,323,15942,14180,924,838,1.118,2.096,325,10334,5936,3743,655,15.277,7.96,,159,2514,44.604
1,3,0,0,1,0,0,0,0,1,0,1,1,1,1,48,10974,,,,,,50,9701,5069,1858,2774,13.72,5.76,,47,3923,66.766
1,3,0,0,1,0,0,0,0,1,1,0,0,1,0,782,4987,4808,,,0.349,,775,6592,4048,2238,306,12.737,5.252,,363,2693,39.105
1,3,0,0,1,0,0,0,0,1,1,0,0,1,1,92,6134,,,,,,104,6829,3941,1939,949,11.779,5.212,,110,5730,61.218
1,3,0,0,1,0,0,0,0,1,1,1,0,1,0,406,7622,6650,503,469,0.544,1.163,406,8819,5612,2429,778,16.333,6.823,,185,3359,42.141
1,3,0,0,1,0,0,0,0,1,1,1,0,1,1,97,4714,,,,,,109,8187,5632,1375,1180,14.349,3.716,,110,5429,69.618
1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,7269,1736,1453,142,141,0.159,0.331,7060,3521,2052,966,503,8.382,3.75,743,3693,2659,44.729
1,3,0,0,1,0,0,0,1,0,0,0,0,1,1,1278,2281,1714,323,244,0.164,0.736,1349,3439,1719,875,845,6.882,4.28,216,1655,3816,62.968
1,3,0,0,1,0,0,0,1,0,0,0,1,1,0,281,9845,8253,847,745,0.786,1.69,272,5953,3470,1693,790,10.651,6.493,,133,2925,45.188
1,3,0,0,1,0,0,0,1,0,0,0,1,1,1,76,14142,9333,,,0.711,,79,6737,2730,1618,2389,5.43,5.418,,80,3942,75.263
1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,1496,3465,2791,381,293,0.271,0.872,1485,5266,3068,1362,836,11.431,4.777,60,655,2817,47.589
1,3,0,0,1,0,0,0,1,0,0,1,0,1,1,337,2304,1447,531,326,0.208,1.356,373,6075,2575,989,2511,10.131,4.681,,421,4309,68.672
1,3,0,0,1,0,0,0,1,0,1,0,0,1,0,220,2238,,,,,,219,5609,3775,1287,547,11.301,3.817,,97,2134,33.01
1,3,0,0,1,0,0,0,1,0,1,0,0,1,1,50,2881,,,,,,55,5858,3432,832,1594,13.982,5.6,,59,4895,64.39
1,3,0,0,1,0,0,0,1,0,1,1,0,1,0,95,7118,5314,,,0.495,,93,7857,5061,1800,996,15.892,5.538,,40,3121,55.15
1,3,0,0,1,0,0,0,1,1,0,0,0,1,0,28991,4342,4098,113,131,0.329,0.252,28422,5533,2907,2101,525,10.553,4.77,1728,13493,3195,49.366
1,3,0,0,1,0,0,0,1,1,0,0,0,1,1,3650,4602,3957,402,243,0.326,0.812,3904,5847,2829,1939,1079,9.842,5.032,314,4387,4569,71.943
1,3,0,0,1,0,0,0,1,1,0,0,1,1,0,1378,12409,11040,766,603,0.931,1.698,1360,8650,4922,2764,964,14.068,6.734,,628,3290,54.285
1,3,0,0,1,0,0,0,1,1,0,0,1,1,1,247,20872,16453,3606,813,1.105,9.089,258,10327,5003,2996,2328,10.55,7.678,,267,4583,80.989
1,3,0,0,1,0,0,0,1,1,0,1,0,1,0,6012,6479,5745,397,337,0.478,0.853,5992,7593,4156,2578,859,14.391,6.111,180,2773,3457,53.292
1,3,0,0,1,0,0,0,1,1,0,1,0,1,1,1420,5104,4360,434,310,0.38,1.137,1513,9676,5353,1880,2443,15.022,4.789,35,1612,5729,80.967
1,3,0,0,1,0,0,0,1,1,0,1,1,1,0,324,13473,11470,1091,912,1.09,1.969,324,9497,5525,2581,1391,17.201,8.04,,158,3331,57.639
1,3,0,0,1,0,0,0,1,1,0,1,1,1,1,103,11179,8658,1813,708,0.767,4.359,116,11815,5435,2041,4339,14.517,7.207,,117,5792,86.607
1,3,0,0,1,0,0,0,1,1,1,0,0,1,0,772,5633,5083,304,246,0.363,0.677,769,7075,4244,2221,610,14.41,4.883,,328,4266,47.024
1,3,0,0,1,0,0,0,1,1,1,0,0,1,1,159,3166,,,,,,178,7121,4198,1733,1190,13.489,4.079,,185,5235,75.416
1,3,0,0,1,0,0,0,1,1,1,1,0,1,0,345,8303,7218,730,355,0.551,1.89,345,10250,5983,3113,1154,18.835,6.939,,154,5686,56.266
1,3,0,0,1,0,0,0,1,1,1,1,0,1,1,173,6380,5518,,,0.468,,187,12441,8785,1443,2213,21.695,3.412,,194,6938,83.438
1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,618,5959,4803,834,322,0.421,2.139,598,6209,3469,2026,714,10.557,6.013,,274,3375,42.704
1,3,0,0,1,0,0,1,0,0,0,0,0,1,1,151,7813,4410,,,0.364,,164,4503,2298,1150,1055,5.811,5.726,,183,3592,63.683
1,3,0,0,1,0,0,1,0,0,0,1,0,1,0,219,10467,8154,1670,643,0.721,3.84,221,8888,4887,2771,1230,14.765,7.317,,101,3157,51.861
1,3,0,0,1,0,0,1,0,0,0,1,0,1,1,63,6673,,,,,,64,7949,3068,2017,2864,7.609,6.781,,64,5967,80.25
1,3,0,0,1,0,0,1,0,1,0,0,0,1,0,1860,8091,7275,487,329,0.551,1.109,1842,7639,3958,3140,541,12.107,6.854,38,896,3267,48.718
1,3,0,0,1,0,0,1,0,1,0,0,0,1,1,340,9975,7531,1837,607,0.582,4.703,359,7299,4001,2236,1062,9.072,7.585,,365,4950,74.003
1,3,0,0,1,0,0,1,0,1,0,0,1,1,0,196,22991,20576,1464,951,1.255,3.592,192,10873,5772,3535,1566,13.948,8.229,,95,2835,51.653
1,3,0,0,1,0,0,1,0,1,0,0,1,1,1,58,23636,15606,,,1.345,,59,10048,5524,2640,1884,7.254,9.085,,50,4923,82.98
1,3,0,0,1,0,0,1,0,1,0,1,0,1,0,659,12081,10534,930,617,0.871,2.036,657,10126,5475,3669,982,15.997,8.047,,300,3235,54.467
1,3,0,0,1,0,0,1,0,1,0,1,0,1,1,179,8913,6827,1753,333,0.676,5.38,190,11721,6255,2367,3099,15.295,7.026,,199,5764,86.864
1,3,0,0,1,0,0,1,0,1,0,1,1,1,0,82,18282,15295,1944,1043,1.329,4.39,81,11950,6814,3561,1575,19.037,8.741,,32,3320,54.219
1,3,0,0,1,0,0,1,0,1,1,0,0,1,0,73,20654,,,,,,72,13134,7815,4855,464,16.25,8.167,,37,6353,52.405
1,3,0,0,1,0,0,1,0,1,1,1,0,1,1,,,,,,,,31,12742,9594,1287,1861,22.387,3.516,,30,8427,90.367
1,3,0,0,1,0,0,1,1,0,0,0,0,1,0,364,6926,5816,765,345,0.442,1.857,357,6291,3154,1698,1439,10.641,5.905,,157,3385,58.72
1,3,0,0,1,0,0,1,1,0,0,0,0,1,1,129,7541,4752,,,0.357,,138,6534,2750,1447,2337,6.623,6.616,,148,5328,88.203
1,3,0,0,1,0,0,1,1,0,0,0,1,1,1,31,15651,,,,,,31,9480,3292,5153,1035,3.968,12.903,,31,7017,130.677
1,3,0,0,1,0,0,1,1,0,0,1,0,1,0,154,9709,6977,2065,667,0.604,5.221,154,9346,4663,1992,2691,15.76,6.831,,66,2916,57.97
1,3,0,0,1,0,0,1,1,0,0,1,0,1,1,86,6311,,,,,,90,9998,3944,1896,4158,9.578,8.189,,94,6473,95.33
1,3,0,0,1,0,0,1,1,1,0,0,0,1,0,1756,8528,7563,625,340,0.683,1.401,1730,8315,4368,2785,1162,13.451,7.039,31,776,3891,58.659
1,3,0,0,1,0,0,1,1,1,0,0,0,1,1,397,9069,7098,1496,475,0.607,4.353,423,9241,4317,2459,2465,10.485,7.757,,435,6369,95.285
1,3,0,0,1,0,0,1,1,1,0,0,1,1,0,201,24136,19902,2765,1469,1.592,6.398,201,12716,6434,4595,1687,14.711,8.179,,111,4028,61.946
1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,75,33606,22945,,,1.36,,76,10559,5766,3296,1497,6.842,10.921,,70,5407,109.857
1,3,0,0,1,0,0,1,1,1,0,1,0,1,0,651,12258,10207,1324,727,0.934,3.129,648,11379,5491,3878,2010,17.395,8.804,,323,4796,68.678
1,3,0,0,1,0,0,1,1,1,0,1,0,1,1,302,9406,7476,1579,351,0.593,4.421,323,14291,6773,2619,4899,16.978,6.433,,327,7954,108.575
1,3,0,0,1,0,0,1,1,1,0,1,1,1,0,87,24395,19950,2410,2035,1.77,5.69,87,13803,6960,4359,2484,18.345,11.92,,34,4212,79.618
1,3,0,0,1,0,0,1,1,1,0,1,1,1,1,32,20671,,,,,,35,18424,9013,2602,6809,17.257,6.829,,33,7255,108.485
1,3,0,0,1,0,0,1,1,1,1,1,0,1,1,41,5264,,,,,,46,15793,10906,2533,2354,26.37,4.022,,49,9614,109.082
1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,2883,5296,4553,346,397,0.528,0.759,2774,5098,2489,1509,1100,9.152,4.991,76,1249,2729,38.79
1,3,0,0,1,0,1,0,0,0,0,0,0,1,1,605,7579,5781,1061,737,0.605,2.762,630,5104,2182,1278,1644,6.921,5.646,,653,3870,54.499
1,3,0,0,1,0,1,0,0,0,0,0,1,1,0,101,12491,10640,,,1.089,,98,7729,4320,2003,1406,11.204,6.235,,39,2470,43.564
1,3,0,0,1,0,1,0,0,0,0,1,0,1,0,569,6582,5592,622,368,0.589,1.48,564,7158,3793,1837,1528,12.917,6.055,,273,2580,45.447
1,3,0,0,1,0,1,0,0,0,0,1,0,1,1,179,5874,4618,835,421,0.536,1.922,184,7646,2933,1675,3038,9.652,6.44,,197,4774,59.624
1,3,0,0,1,0,1,0,0,0,1,0,0,1,0,129,6820,,,,,,129,6696,3891,1639,1166,12.791,5.953,,65,2801,43.631
1,3,0,0,1,0,1,0,0,0,1,0,0,1,1,38,9170,,,,,,43,7814,4272,1317,2225,7.209,7.186,,46,5812,69.87
1,3,0,0,1,0,1,0,0,1,0,0,0,1,0,9188,9230,8517,316,397,0.76,0.725,8971,7212,3753,2493,966,11.853,6.064,173,4119,3018,46.219
1,3,0,0,1,0,1,0,0,1,0,0,0,1,1,1694,10514,8885,676,953,0.868,1.791,1742,7095,3348,2305,1442,9.358,6.554,60,1825,4461,65.684
1,3,0,0,1,0,1,0,0,1,0,0,1,1,0,435,20003,17787,1562,654,1.444,2.998,428,9466,5690,2839,937,13.722,7.474,,178,2780,46.854
1,3,0,0,1,0,1,0,0,1,0,0,1,1,1,99,25180,20167,3116,1897,1.727,8.131,103,10553,5331,3734,1488,9.447,8.602,,100,3649,64.35
1,3,0,0,1,0,1,0,0,1,0,1,0,1,0,2100,10640,9472,658,510,0.896,1.326,2092,9173,4859,2867,1447,15.548,7.667,,918,3447,54.185
1,3,0,0,1,0,1,0,0,1,0,1,0,1,1,591,11130,8983,1080,1067,0.951,3.044,619,10105,4526,2330,3249,12.355,6.787,,633,4814,74.564
1,3,0,0,1,0,1,0,0,1,0,1,1,1,0,99,20456,17481,2196,779,1.556,4.606,98,11729,6910,2867,1952,19.112,8.571,,50,3780,56.96
1,3,0,0,1,0,1,0,0,1,0,1,1,1,1,53,23755,17460,5399,896,1.642,14.283,57,16981,7675,3669,5637,14.93,9.421,,58,4528,76.448
1,3,0,0,1,0,1,0,0,1,1,0,0,1,0,383,10358,9504,388,466,1.01,0.937,380,8813,4614,2856,1343,15.766,7.913,,182,4591,52.846
1,3,0,0,1,0,1,0,0,1,1,0,0,1,1,79,14893,11858,,,1.152,,83,9181,4879,2184,2118,12.265,6.711,,88,5913,76.091
1,3,0,0,1,0,1,0,0,1,1,1,0,1,0,197,12602,10940,825,837,1.066,1.827,196,11795,6648,3359,1788,18.398,7.776,,108,3844,57.759
1,3,0,0,1,0,1,0,0,1,1,1,0,1,1,57,12175,10063,,,1.298,,62,13589,7076,3021,3492,14.5,7.323,,62,5134,79.161
1,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1648,5939,5208,341,390,0.566,0.794,1601,5521,2692,1210,1619,10.76,5.259,35,700,3899,54.54
1,3,0,0,1,0,1,0,1,0,0,0,0,1,1,382,8217,6578,949,690,0.694,2.343,391,6137,2781,1419,1937,8.32,5.783,,421,5207,80.748
1,3,0,0,1,0,1,0,1,0,0,1,0,1,0,368,9233,7370,921,942,0.766,1.842,368,7949,3901,1494,2554,14.128,6.848,,171,3485,60.819
1,3,0,0,1,0,1,0,1,0,0,1,0,1,1,146,7601,5078,,,0.582,,158,8403,3289,1090,4024,10.152,5.177,,169,5555,83.101
1,3,0,0,1,0,1,0,1,1,0,0,0,1,0,7543,9685,8764,410,511,0.85,0.942,7426,8280,4186,2648,1446,13.871,6.801,109,3216,3984,59.132
1,3,0,0,1,0,1,0,1,1,0,0,0,1,1,1556,11367,9545,1168,654,0.987,3.212,1619,8817,4040,2475,2302,11.519,7.106,40,1687,6242,88.864
1,3,0,0,1,0,1,0,1,1,0,0,1,1,0,411,21987,19225,1803,959,1.623,4.051,402,10757,6201,2890,1666,15.659,8.015,,173,3599,57.445
1,3,0,0,1,0,1,0,1,1,0,0,1,1,1,137,30564,23816,4623,2125,2.073,10.861,145,12178,6173,3387,2618,10.759,9.648,,153,5080,87.288
1,3,0,0,1,0,1,0,1,1,0,1,0,1,0,2079,12006,10545,865,596,1.034,1.894,2072,10647,5577,3186,1884,17.504,7.999,,920,3993,64.082
1,3,0,0,1,0,1,0,1,1,0,1,0,1,1,769,11540,9312,1554,674,0.982,3.826,798,12793,5703,2514,4576,15.727,6.863,,836,7200,100.028
1,3,0,0,1,0,1,0,1,1,0,1,1,1,0,132,20872,17229,2279,1364,1.758,5.985,132,12968,7188,2856,2924,18.803,8.78,,61,5784,66.492
1,3,0,0,1,0,1,0,1,1,0,1,1,1,1,70,22256,16494,4277,1485,1.914,12.414,77,15866,6983,2937,5946,15.247,7.87,,79,7115,94.152
1,3,0,0,1,0,1,0,1,1,1,0,0,1,0,306,14364,12751,816,797,1.18,2.108,307,10769,5460,3418,1891,17.502,7.99,,141,4468,61.823
1,3,0,0,1,0,1,0,1,1,1,0,0,1,1,76,13184,9666,,,0.908,,75,10297,4906,2149,3242,13.4,7.387,,79,7320,93.278
1,3,0,0,1,0,1,0,1,1,1,1,0,1,0,169,16395,15247,,,1.32,,171,13446,7894,3107,2445,22.368,9.129,,80,4625,71.85
1,3,0,0,1,0,1,0,1,1,1,1,0,1,1,95,14131,,,,,,98,15425,9248,1936,4241,25.571,4.949,,101,8729,111.426
1,3,0,0,1,0,1,1,0,0,0,0,0,1,0,291,12776,10713,1115,948,1.12,2.725,281,8742,3997,2599,2146,11.27,7.238,,133,3944,53.466
1,3,0,0,1,0,1,1,0,0,0,0,0,1,1,113,17705,11960,4827,918,1.301,13.327,115,7272,3768,1569,1935,6.139,7.774,,114,5287,76.64
1,3,0,0,1,0,1,1,0,0,0,1,0,1,0,101,11193,9036,,,1.02,,100,11035,5807,2646,2582,16.25,8.44,,46,3745,61.913
1,3,0,0,1,0,1,1,0,0,0,1,0,1,1,48,18520,11944,,,1.458,,52,12687,5294,3520,3873,8.346,7.769,,52,7385,82.288
1,3,0,0,1,0,1,1,0,1,0,0,0,1,0,1004,16721,14661,1119,941,1.36,2.521,992,10018,5296,3099,1623,14.322,7.877,,446,3393,55.839
1,3,0,0,1,0,1,1,0,1,0,0,0,1,1,343,20055,14995,3348,1712,1.429,9.271,349,10486,5063,2758,2665,10.983,9.146,,358,5879,92.109
1,3,0,0,1,0,1,1,0,1,0,0,1,1,0,107,26664,23198,1939,1527,2.065,4.411,104,11360,6642,2707,2011,15.106,8.442,,46,3709,62.913
1,3,0,0,1,0,1,1,0,1,0,0,1,1,1,44,28642,18811,,,2.114,,43,13762,5836,5105,2821,6.651,11.372,,38,5420,101.342
1,3,0,0,1,0,1,1,0,1,0,1,0,1,0,350,20644,16918,2424,1302,1.534,5.669,349,11967,6292,3598,2077,16.418,9.862,,146,3667,68.425
1,3,0,0,1,0,1,1,0,1,0,1,0,1,1,217,15691,11413,2754,1524,1.24,7.825,220,13292,5635,2972,4685,12.664,8.218,,226,6202,94.681
1,3,0,0,1,0,1,1,1,0,0,0,0,1,0,160,16327,12359,2450,1518,1.213,6.219,156,9263,5106,2049,2108,13.526,7.41,,66,3472,57.288
1,3,0,0,1,0,1,1,1,0,0,0,0,1,1,99,12549,7990,3696,863,0.97,11.909,102,9152,3774,2564,2814,7.853,8.539,,106,7825,117.057
1,3,0,0,1,0,1,1,1,0,0,1,0,1,1,48,18470,12555,,,1.125,,48,11718,4786,2694,4238,10.167,10.604,,46,8558,119.283
1,3,0,0,1,0,1,1,1,1,0,0,0,1,0,980,20225,17173,1724,1328,1.632,4.1,971,12074,6194,3233,2647,15.778,8.732,,413,4916,71.022
1,3,0,0,1,0,1,1,1,1,0,0,0,1,1,354,22338,15665,5046,1627,1.695,13.61,362,11829,5561,2972,3296,10.55,10.011,,371,7177,106.278
1,3,0,0,1,0,1,1,1,1,0,0,1,1,0,93,47996,37352,7894,2750,2.613,19.183,93,16282,8945,4624,2713,16.269,10.215,,41,3787,64.634
1,3,0,0,1,0,1,1,1,1,0,0,1,1,1,70,37069,27025,7621,2423,2.471,20.257,72,15413,7279,3639,4495,10.347,9.417,,73,6376,107.082
1,3,0,0,1,0,1,1,1,1,0,1,0,1,0,386,19544,15502,2661,1381,1.642,5.948,385,13391,6803,3401,3187,18.47,10.184,,175,4167,67.131
1,3,0,0,1,0,1,1,1,1,0,1,0,1,1,307,17255,13308,3106,841,1.407,7.518,319,19722,7882,3514,8326,17.404,8.94,,326,8480,117.718
1,3,0,0,1,0,1,1,1,1,0,1,1,1,1,42,34131,22425,,,2.31,,44,20792,9726,4038,7028,16.818,9.455,,44,9321,113.636
1,3,0,0,1,0,1,1,1,1,1,1,0,1,1,49,21003,,,,,,51,21483,11303,3104,7076,23.882,7.745,,48,15951,168.792
1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,2534,6630,6035,285,310,0.53,0.677,2310,7888,3936,3329,623,10.151,6.685,223,1168,3559,39.914
1,3,0,0,1,1,0,0,0,0,0,0,0,1,1,400,12389,10124,1605,660,0.605,4.145,411,8746,3193,4667,886,6.81,7.601,57,467,3317,51.101
1,3,0,0,1,1,0,0,0,0,0,0,1,1,0,109,18881,17529,959,393,1.193,2.055,100,9287,5221,2728,1338,11.34,7.71,,38,3436,39.263
1,3,0,0,1,1,0,0,0,0,0,0,1,1,1,35,19957,,,,,,36,9779,5844,,,6.806,,,35,3220,71.943
1,3,0,0,1,1,0,0,0,0,0,1,0,1,0,522,9159,7989,505,665,0.688,1.1,518,8100,4734,2610,756,12.622,6.929,,278,3203,41.892
1,3,0,0,1,1,0,0,0,0,0,1,0,1,1,85,6284,,,,,,88,7836,2770,2572,2494,8.909,6.989,,96,2935,58.188
1,3,0,0,1,1,0,0,0,0,1,0,0,1,0,78,5431,,,,,,76,11357,5968,4635,754,14.132,8.566,,30,7618,39.9
1,3,0,0,1,1,0,0,0,1,0,0,0,1,0,9051,11651,10951,298,402,0.737,0.644,8704,9212,4476,4191,545,11.918,7.639,477,4170,2874,44.654
1,3,0,0,1,1,0,0,0,1,0,0,0,1,1,1133,12220,10634,977,609,0.816,2.525,1182,10494,4352,5222,920,9.005,7.958,94,1299,3904,59.891
1,3,0,0,1,1,0,0,0,1,0,0,1,1,0,564,23859,21827,1242,790,1.535,2.686,551,11941,7011,4165,765,14.739,9.399,,236,2780,46.407
1,3,0,0,1,1,0,0,0,1,0,0,1,1,1,107,33455,28731,3680,1044,1.86,9.523,107,13865,6721,5982,1162,7.729,8.869,,107,3112,53.411
1,3,0,0,1,1,0,0,0,1,0,1,0,1,0,2037,14854,13448,784,622,0.986,1.734,2024,11214,6219,4062,933,16.118,9.234,60,942,3349,49.572
1,3,0,0,1,1,0,0,0,1,0,1,0,1,1,311,12666,10409,1682,575,0.916,4.341,326,12177,5331,4609,2237,12.552,7.215,,354,4546,70.975
1,3,0,0,1,1,0,0,0,1,0,1,1,1,0,130,24313,21905,1494,914,1.492,3.492,129,13642,7426,4917,1299,19.434,11.434,,57,3475,54.579
1,3,0,0,1,1,0,0,0,1,0,1,1,1,1,31,29076,,,,,,32,21625,9721,8848,3056,14.281,13.656,,36,5638,74.861
1,3,0,0,1,1,0,0,0,1,1,0,0,1,0,256,14693,13797,,,0.852,,254,13834,7389,5300,1145,17.516,10.917,,119,3674,53.185
1,3,0,0,1,1,0,0,0,1,1,0,0,1,1,34,8266,,,,,,37,12467,3946,7244,1277,12.514,9.027,,35,3718,62.2
1,3,0,0,1,1,0,0,0,1,1,1,0,1,0,156,15886,14231,740,915,1.103,1.731,156,14878,8611,5237,1030,21.949,9.654,,82,4019,56.354
1,3,0,0,1,1,0,0,1,0,0,0,0,1,0,3573,6850,5978,541,331,0.507,1.159,3398,9117,4082,4110,925,10.99,7.028,294,1656,3622,52.533
1,3,0,0,1,1,0,0,1,0,0,0,0,1,1,730,9774,7509,1518,747,0.603,4.168,759,13191,4540,7024,1627,8.664,9.258,69,857,4917,71.176
1,3,0,0,1,1,0,0,1,0,0,0,1,1,0,198,20046,17189,1587,1270,1.48,3.904,190,11764,6338,3669,1757,12.779,8.042,,90,3379,57.467
1,3,0,0,1,1,0,0,1,0,0,0,1,1,1,70,38648,28752,8289,1607,1.657,21.157,71,16448,7730,6436,2282,8.408,9.282,,77,4584,69.078
1,3,0,0,1,1,0,0,1,0,0,1,0,1,0,784,11683,9727,1199,757,0.77,2.758,782,9966,5056,3488,1422,14.999,7.82,,355,3387,53.087
1,3,0,0,1,1,0,0,1,0,0,1,0,1,1,202,8769,6677,1532,560,0.653,4.089,212,13754,4917,5224,3613,12.009,9.033,,228,6100,78.443
1,3,0,0,1,1,0,0,1,0,1,0,0,1,0,104,7977,,,,,,104,9331,4946,2366,2019,16.452,6.769,,52,4271,63.769
1,3,0,0,1,1,0,0,1,1,0,0,0,1,0,20268,12215,11167,559,489,0.844,1.264,19781,12061,5472,5398,1191,14.364,8.557,935,9086,4245,58.295
